Puntaje_Lógico_Matemático,Puntaje_Verbal_Lingüístico,Puntaje_Visual_Espacial,Puntaje_Musical,Puntaje_Cinético_Corporal,Puntaje_Interpersonal,Puntaje_Intrapersonal,Horas_Estudio_Semanal,Participación_En_Clases,Preferencia_Grupal,Tipología
49.267706371983806,82.62675890755403,48.541277800148094,64.42860941314225,63.88995026585961,89.05644387421003,62.33012744478961,18.429932948461058,6.327978626150361,1,Comunicadores_Sociales
40.0,83.19514604212294,55.054975615753776,64.25807343842435,60.98404619063159,73.6893170134413,62.204626941891306,21.101007329344142,10.0,1,Comunicadores_Sociales
52.825894215068814,86.01929366927676,36.845102136003796,64.52515688152165,69.10156725165254,80.84747261771852,67.00867602119231,20.27393107962078,4.016979863354817,1,Comunicadores_Sociales
52.49866596866684,83.42654046576673,65.20805755423834,54.81106035006128,54.28906773555507,77.74510071342752,63.198663364113365,24.887765370084644,6.930323475581712,1,Comunicadores_Sociales
41.07392225686873,93.18222513952966,46.81200806425882,61.7296567354821,63.32093505868849,85.68950697094732,66.3715393262061,15.257930940804254,7.753382351919829,1,Comunicadores_Sociales
47.68529007949061,98.23729625851425,34.83285931781752,66.38507347259798,61.14086368886148,83.59592846211574,70.17721216670498,11.506338660808325,10.0,1,Comunicadores_Sociales
49.215010954471445,92.72872207048796,20.0,66.95571707739005,78.9565891510721,89.40040172494393,66.7230032403748,14.166772202098128,8.725023835451147,1,Comunicadores_Sociales
40.0,84.93337824412754,44.33854567396499,65.68128762031259,74.94669114136036,83.03506020748667,54.802788162839576,27.370800588606397,5.143641179546584,1,Comunicadores_Sociales
49.01224942861503,91.02733621067279,27.465957775947082,52.47216854704033,47.51487745848156,82.9407950379814,54.774198003931424,17.712756394304726,7.434493652083619,1,Comunicadores_Sociales
43.07512874230442,94.96006804671568,41.08659616838701,68.62180179216546,62.3479980516426,87.66878786058894,54.317794012128005,17.618685289050536,7.761372335033461,1,Comunicadores_Sociales
55.24367030570074,92.78203685343146,42.55265494970577,58.083780209234924,70.67256328913837,93.17524213311619,52.94596893762288,29.102919103202414,9.72275624408582,1,Comunicadores_Sociales
50.119208927809346,98.31253615062954,55.93479698886326,50.71757730177134,59.63341690006469,84.98855730236382,73.46081569564299,15.884093745735719,4.929044112723773,1,Comunicadores_Sociales
42.11821999252323,87.1489561645298,53.60521982845122,65.34803900015291,46.27540096118231,88.28727062427681,58.2341592377911,19.16423412983826,10.0,1,Comunicadores_Sociales
40.0,94.08101516994876,48.255935776167064,60.83343931803504,65.93680283984693,80.15996281499898,67.9041430930484,18.898457757006746,7.113694438041769,1,Comunicadores_Sociales
40.0,87.40975512164947,33.77873251666654,62.38579598789704,62.74194301463135,86.60794602175655,68.9450599352053,21.7433906444206,6.965413547761817,1,Comunicadores_Sociales
47.00509381743875,97.61486535565766,20.0,64.13259293987069,62.938858970794534,88.72113844121175,57.3719708049637,16.80677173301329,8.671859778131104,1,Comunicadores_Sociales
40.0,97.90460708944715,57.175563717335436,51.24291272812268,56.288771344057906,95.97948637323319,51.95871757321247,20.099032526841764,2.052311472666303,1,Comunicadores_Sociales
44.431235848171966,90.3194377286226,34.88135168758447,71.63419290800465,60.82140639712866,82.13570416931132,46.581267944741995,22.6532511485368,8.923251648498871,1,Comunicadores_Sociales
40.0,97.35829190306556,58.019934936205345,61.74114534597446,44.29882554208337,88.22363578181006,65.19344394113828,20.238578373950013,5.402807802405618,1,Comunicadores_Sociales
58.412229686098584,89.97830436731147,20.0,47.12963112686834,78.22480694047339,88.53933001753846,48.486222551025996,19.29833974913963,4.04041685491258,1,Comunicadores_Sociales
44.693742043368346,99.74491697247302,30.495897081391284,54.299743089647365,76.87295784240774,87.92124541453373,55.51042303794698,18.478243156061485,4.165930714480789,1,Comunicadores_Sociales
47.68674846815175,94.7412124393876,33.07227364137971,71.59275033227722,62.55381745814688,83.06019986205203,60.473633899731055,24.69076287015841,5.2521435419531555,1,Comunicadores_Sociales
41.35470694566413,100.0,44.86219976332757,53.95141058011538,61.06810048807183,89.57869425885136,49.28120647928161,34.04201103852253,9.47224986109887,1,Comunicadores_Sociales
42.009506179951295,95.72737059159282,42.7778652290214,54.818170146527926,58.328207299687094,75.76256779507207,54.67514410326035,27.89872349825135,9.746342682435658,1,Comunicadores_Sociales
41.99048826499331,94.03189290833586,46.75008290946828,67.41380025378167,51.64333296464612,76.2313650504397,66.93956314673821,14.398914368338264,1.9481762596578385,1,Comunicadores_Sociales
40.998431526810066,91.9210690241504,24.286622392548754,49.66768585078708,55.63857522044408,87.02361387655282,57.2665008616641,11.271450265926937,4.002684303681114,1,Comunicadores_Sociales
40.0,100.0,20.0,59.84410298944008,60.47220119051179,95.06833314948757,52.73021391183855,23.36041160774072,7.5330488373202495,1,Comunicadores_Sociales
40.0,96.10498859178958,49.06482652671644,54.926707848925865,61.50832713702786,91.11170125620944,53.39923301668088,13.008063174189983,1.9085112031256042,1,Comunicadores_Sociales
40.0,94.69064755632783,53.83953397491641,56.18881623662539,65.22973581181594,88.9230980150985,65.80592129632564,21.244113043035938,7.1828670212993595,1,Comunicadores_Sociales
42.89891331651407,96.20326143270482,53.90871907839939,59.436129543294825,47.73687477107684,90.53381265026124,71.84616790143554,23.67794240015458,10.0,1,Comunicadores_Sociales
48.22092548032806,100.0,23.6385113715284,64.02947137644756,60.287537268430526,91.0604071439536,49.28775437050084,17.59037234538439,8.346899231900798,1,Comunicadores_Sociales
40.0,91.01777130795945,65.55343340391832,55.911489494366826,59.07337336793493,91.4403073686055,63.58650454595516,25.613850547622043,7.346417037450524,1,Comunicadores_Sociales
42.79766635523832,100.0,39.25831632633504,58.27981030004326,73.40009085329714,97.8539800996776,63.9486635165228,15.484240723339411,6.43447744720302,1,Comunicadores_Sociales
51.821536069004694,92.08917122405974,29.981657880186155,57.04476306360953,47.41795221147899,90.21429280964152,60.18000890459551,24.903387941058845,3.8177883027306603,1,Comunicadores_Sociales
48.38226062792387,93.88472299862711,34.591136635433095,60.37370347249322,53.834192181259205,79.0868614341173,72.79518027797064,28.422206867514387,8.91605437239481,1,Comunicadores_Sociales
44.152382797564755,84.15117875408853,45.47273798052656,50.90901822346146,54.58029166021856,100.0,55.146953438904966,19.329957838498515,7.0038228650198535,1,Comunicadores_Sociales
45.0525099039184,88.75846434621404,53.02093040863873,73.11126418884834,57.24636645462295,84.38776426443093,62.83929234762663,22.8849570647048,5.719727897065831,1,Comunicadores_Sociales
59.13114342203481,100.0,63.26087465670652,76.59132708315771,62.665862240234496,87.76745987209355,55.681509983624494,22.24680399302844,7.06544312016058,1,Comunicadores_Sociales
46.78993314409916,96.56748928361336,55.5765488624077,63.507454383745014,51.25842936950618,94.54773991244731,62.858665617773454,13.889622668598687,6.698789633943642,1,Comunicadores_Sociales
42.48450540883964,85.40801455301748,43.60051718250823,55.43908234193099,60.23611429314505,100.0,64.08028414827,18.226474950129614,9.446082177374269,1,Comunicadores_Sociales
40.0,83.802352779555,34.017936611461984,68.56630711718296,49.356282869128684,92.99518398350908,60.434478800567305,13.240994310950093,10.0,1,Comunicadores_Sociales
51.97992676292917,100.0,40.02123285380625,51.53433692696032,63.11587254507542,75.59147256132188,55.058527300671045,22.418130899567174,8.073804632828232,1,Comunicadores_Sociales
46.8575961960174,92.88192218948753,55.31483177829723,65.43232785767104,65.030489755844,78.41446328223016,54.34011992473291,21.923572853017777,6.251076691558529,1,Comunicadores_Sociales
43.39458070806999,81.98034122998337,45.861037361317706,47.04972966361276,58.43923897094057,80.4168925448193,45.37284802443443,23.261519454479505,7.326523609679447,1,Comunicadores_Sociales
40.0,100.0,20.0,65.55320794954581,64.35749093003628,100.0,59.14250742337255,19.805229723576947,10.0,1,Comunicadores_Sociales
40.041172550792815,92.58676882172176,47.25619030334102,60.97131089574699,59.26213764834101,91.56661598074732,50.93312101061636,9.396959183865924,3.720584812353318,1,Comunicadores_Sociales
47.994050346784874,100.0,20.0,65.74143709819198,70.97470705274122,77.55549562942325,44.83508451513693,26.339172576802262,5.009741794618735,1,Comunicadores_Sociales
42.981025633383325,84.05071323918003,26.917882311820932,63.71753207545726,52.55372986973527,90.68493556809452,55.62106345370956,23.51440566983706,6.919140059457991,1,Comunicadores_Sociales
53.02473783312264,92.6701945286197,45.61861641209812,39.14253721392261,54.00522050781669,78.60042474940731,46.8314670531135,24.972742060024807,6.475604196910732,1,Comunicadores_Sociales
44.9004804453823,90.97153078538079,52.09395435902941,55.80701740603021,48.237484063898144,95.03816861542045,51.17812266688112,25.21920555621847,9.987904171504475,1,Comunicadores_Sociales
49.14237913865278,88.79230287821454,43.48397767772087,47.94106059096952,78.05052930191283,89.34751526380215,68.42251168756093,12.630798005218136,7.439622465066495,1,Comunicadores_Sociales
50.25806946109278,93.5857276341182,53.1252743341253,64.37784606565124,68.68715267109808,95.62147633257605,57.333153953379316,12.091912510069687,9.990071671359857,1,Comunicadores_Sociales
40.0,95.12403893510776,33.847283745154925,53.71671506637279,58.59496033141687,98.10114669832389,51.6078731776077,19.120852093562256,10.0,1,Comunicadores_Sociales
40.0,100.0,57.41577705882292,62.78101982243496,70.08320419200346,81.69024814665066,59.10014049090274,28.29664978020152,5.838771881952985,1,Comunicadores_Sociales
40.0,88.72696802350634,43.700662528623404,55.770984092344015,64.48806179024709,97.21850792909346,64.64703994955887,16.3044737995628,10.0,1,Comunicadores_Sociales
40.0,100.0,32.539094866681204,62.568832637872795,54.95382399426494,91.07217943003793,50.31810002037686,28.654072159353987,10.0,1,Comunicadores_Sociales
40.985527658662626,91.28148859357759,44.869215929554,49.80951811964198,65.64006881612772,83.14968058243048,65.2993453464008,26.014120157813437,6.464711517872233,1,Comunicadores_Sociales
46.64679592238408,91.70255268006102,45.49840265801624,64.83514156332167,63.944315757793774,85.0097606273069,64.6229317320136,26.442392455149932,7.522636449400399,1,Comunicadores_Sociales
46.23779840263183,90.3234441660196,47.025459685282065,58.642036793178406,76.82959165976195,81.40501283664356,46.10831960900401,19.1865644536649,9.196822516963516,1,Comunicadores_Sociales
45.01090714833298,91.63426843721592,55.92122811758179,63.546334360164465,53.39632550563833,94.26539758170772,56.965371705609776,14.726794269930025,6.902508363650329,1,Comunicadores_Sociales
49.1606387114775,94.53357373514746,48.801802559806106,48.7819836436729,52.5216588517952,91.31097481581911,65.74539541642248,24.714903677156386,7.367977454398871,1,Comunicadores_Sociales
40.0,87.42625460121528,49.50016963630351,57.11178864041055,56.84869618097598,80.10851482408174,60.46090842093871,13.733202993748304,7.099544080855787,1,Comunicadores_Sociales
40.0,94.69607690887594,44.72212250447218,59.495343832456676,66.00408920965646,69.96086200599515,64.7933696676522,19.7842372681745,6.085552578350807,1,Comunicadores_Sociales
49.290829717345346,95.08109407170679,32.88413480623017,64.94513856960444,59.641988385829556,90.66805590217267,41.76571289932249,17.08585504364512,9.644277565305533,1,Comunicadores_Sociales
42.51295650157998,97.84489589170656,62.46731024270323,66.9140654608262,54.552911073157354,92.08569484011474,46.95962963278171,29.695791990263658,5.13933067824916,1,Comunicadores_Sociales
40.0,93.08715209331692,30.59229097683653,61.188771721018014,58.24409578263746,100.0,61.33134305744472,21.987571523786574,8.655869505254532,1,Comunicadores_Sociales
51.486744738529666,94.31712471441276,52.65329437438209,49.22521734859021,48.161990709103705,91.24150105727253,54.29556647444867,5.0,10.0,1,Comunicadores_Sociales
46.580511385980756,77.6680950063734,56.89281119446365,47.719431179828085,62.09523339268979,93.80598878128053,50.601021183924026,24.63887007319001,10.0,1,Comunicadores_Sociales
40.0,93.0868731929927,36.34363694146667,60.25221930616789,59.95666689204214,100.0,60.457002363341616,28.324818217394967,8.579864766279641,1,Comunicadores_Sociales
43.95978522845424,97.23059989997495,46.33795327738156,52.379040858103025,53.39508934829698,83.30128356104954,64.42794778604697,17.01748777953317,7.779669140153035,1,Comunicadores_Sociales
40.0,100.0,42.78698035850888,52.59793313297729,64.1184766672861,82.19568184335452,40.03512546086349,19.39107657086359,10.0,1,Comunicadores_Sociales
49.77227459512533,100.0,48.22474244009822,67.4263183837042,68.3496066819942,73.30303394091077,60.66159683182077,23.909708478512922,8.516019657756873,1,Comunicadores_Sociales
54.55225869380447,82.58707262943348,21.15910942184359,55.050628904830035,57.31414889538627,83.51852915912391,46.495881814198725,12.772764174760194,9.078733130611301,1,Comunicadores_Sociales
40.0,88.24943441927687,20.925623513892877,54.91606723176855,51.18023497884948,90.05867269869529,56.869566204532745,20.26667270490955,10.0,1,Comunicadores_Sociales
48.117729521540674,92.14930275320201,25.094802429457467,55.99695692197604,67.85770261312759,97.15496998041898,68.49428943462061,22.92558637357724,4.588821883756304,1,Comunicadores_Sociales
47.08487865116365,87.18787796341368,51.55885194486157,63.79195274365534,68.2191261436514,74.77655368110779,63.070237502122474,21.01147364754785,8.88678296142851,1,Comunicadores_Sociales
40.0,84.57636234017617,33.38216601949088,64.6126987153668,56.940199036973624,83.12146482513114,56.654251938706714,23.415681833113318,10.0,1,Comunicadores_Sociales
42.560402351520175,89.38660915807155,31.84251257003855,60.51803175137381,63.65939276853806,100.0,67.25234022402022,16.38532136523853,9.196074312388282,1,Comunicadores_Sociales
50.44321905441652,97.15670743663323,59.25115607842069,66.14329502110259,65.02300016904226,82.34746143900553,57.790706179971366,20.15279270045352,6.485207331081429,1,Comunicadores_Sociales
49.97651923906756,88.73437798718159,48.202217000564765,62.92321126902953,66.02165565700459,92.84876352808358,67.7846437592439,22.342868711308952,4.398766324482803,1,Comunicadores_Sociales
42.64107491346813,85.04682168954695,24.263501652396293,64.49260274345005,66.7145695861531,98.24383874365051,51.87603673344325,24.133966507066827,10.0,1,Comunicadores_Sociales
55.496261292254,97.69879687178637,57.429216981834784,55.65168830637169,73.34054733720231,98.08663560137082,66.39045498818392,13.135090616720891,10.0,1,Comunicadores_Sociales
48.67813052007588,91.6588297772016,55.2225609309715,60.28834006643558,42.78729767853405,87.11416113353847,70.81788074226428,23.425526578394333,10.0,1,Comunicadores_Sociales
40.900267977716915,77.41694657514356,62.46139127073992,58.34198363523512,52.561622179177974,92.69040855100468,50.35431556078585,7.105160497713856,7.60592197878654,1,Comunicadores_Sociales
42.48887559781582,88.26326562833226,43.445762877913346,65.5883809042981,56.34342014565877,75.45357659199684,59.51826873809143,29.372896517607032,8.787414648445118,1,Comunicadores_Sociales
44.27409465577932,88.74698403846074,20.0,58.24973613943757,64.43192307630589,78.65115943105894,48.13002538690013,19.861327967429716,6.918188230876184,1,Comunicadores_Sociales
44.70117669631689,88.36799362943188,42.0868364090936,73.77301364716699,65.98995608617085,85.33580539983409,59.50888571911369,26.092964302362645,8.58634556172566,1,Comunicadores_Sociales
46.711736143190926,90.26787870666358,50.64664964042489,64.02226833254929,61.669602606338906,88.89622957217036,52.341637871923936,22.440538002047234,7.929578021848664,1,Comunicadores_Sociales
40.0,96.00267151370502,46.21498668848956,65.22874551548497,66.28101907058733,82.95601205155,66.10136837347153,19.44329323497529,6.831255334983334,1,Comunicadores_Sociales
45.65531714224782,88.39672637002634,27.748319729204674,52.20144613067244,63.39359815216021,79.73481084983749,63.32379158439478,19.2514686273647,6.8751426353079275,1,Comunicadores_Sociales
52.42997037709698,85.3970301713837,24.342237588753076,53.15985757768506,50.708381644577145,94.08739647845167,67.20885013991149,18.186976128276786,1.0,1,Comunicadores_Sociales
52.202759374400976,89.88924716711246,23.00409256466451,47.33978348658068,59.63029293666167,82.67378529681588,64.59830671876574,16.440349652082062,8.342470805584615,1,Comunicadores_Sociales
54.07197206606749,100.0,34.087173990432014,57.76308791913094,66.7629315690414,79.55900263054106,47.50894409761855,20.888514869055523,4.657971898458109,1,Comunicadores_Sociales
40.46677108064333,86.74281281147799,51.55085315525141,63.9114788882941,51.75489163564026,81.9559747268693,59.32111206793922,26.707479073116502,7.6322692566866275,1,Comunicadores_Sociales
42.88246221864839,95.47532649714364,46.75175847319461,49.37810390423866,62.04386937867904,86.38205118181985,78.20006056089115,20.020563748534077,10.0,1,Comunicadores_Sociales
40.0,98.00537514559515,40.558390605066755,59.20425620298008,56.08689436909613,81.50567057780154,71.77501983516036,26.676963806556145,7.223966258795261,1,Comunicadores_Sociales
40.0,94.9820238841478,25.44421903944156,69.56186002271771,57.563487951704325,98.21264957859479,65.49381543023043,28.362307539281765,10.0,1,Comunicadores_Sociales
40.0,95.49504230219328,34.48796858222262,63.77698634925513,63.59231354932598,85.94052433112735,60.6438741985673,22.533658153572198,8.640794953755066,1,Comunicadores_Sociales
40.0,89.6763683642419,53.109589740167664,60.58674642636719,64.2656825005148,88.65777695627337,67.06780135467415,19.798700380259163,10.0,1,Comunicadores_Sociales
46.751979082605416,80.53758885655733,20.0,64.54029143020608,72.34935522100662,99.26343486986995,41.364912873992196,20.607429586248017,10.0,1,Comunicadores_Sociales
40.0,100.0,26.435904221526194,67.46760928952888,68.75786435020005,83.66037430642663,59.11535241536886,20.074534160915494,9.160592209709964,1,Comunicadores_Sociales
43.557334818677376,83.08169113679267,23.901367266617378,62.15409512726684,59.7185025916462,86.74920122737218,56.195987550852024,15.647219920553747,4.339102238673339,1,Comunicadores_Sociales
45.2411565313603,93.60268306806705,58.385973167814626,47.981040495021006,51.93650787881454,75.3878596562465,59.61818356566712,17.783212131201502,10.0,1,Comunicadores_Sociales
40.0,88.98200980418933,24.17550148375646,60.84491506171242,60.791226754099625,87.71466265462455,63.57111804245244,18.43856886272666,6.938527226449333,1,Comunicadores_Sociales
40.0,84.54671082728174,37.953102153204625,58.90590181568974,48.26294014487772,100.0,68.00121957642273,22.840040890417136,10.0,1,Comunicadores_Sociales
47.052132849353725,92.81927643948063,29.01326104590429,52.03813177116058,61.364591621905504,83.88948991478871,60.3777411588213,33.205506418291165,10.0,1,Comunicadores_Sociales
40.0,87.4229274327034,33.43358313735112,67.53142187658337,81.40344413420722,82.98975608199909,67.91915839755657,30.391219806971385,8.521499639791871,1,Comunicadores_Sociales
47.88286718641037,100.0,34.87404395962359,64.90375492619594,63.738777021000786,95.76970038438297,75.4325129631479,21.4408386460299,4.999880905321148,1,Comunicadores_Sociales
40.0,96.47626264971521,36.45726089235247,52.58304601927027,55.265161631799415,100.0,59.877834690522626,24.887558421052,10.0,1,Comunicadores_Sociales
42.99100629617842,100.0,59.03232804951922,50.43472935577244,62.4438476831178,90.60459311347093,49.697181526446585,15.235305251516529,8.425278906939337,1,Comunicadores_Sociales
51.15874341678709,91.97459715526604,45.25418069650328,54.680400684745145,71.26207885475863,83.91202185051706,53.871783511854346,22.806277282263522,9.250683423138486,1,Comunicadores_Sociales
42.1196930609149,100.0,56.39173404368437,70.0063177524632,69.68605596177227,83.47770488459777,49.66191039067054,17.961358831022146,10.0,1,Comunicadores_Sociales
42.584836462715536,100.0,58.259511482098134,61.02258046326534,76.99166470485137,97.18288541768035,55.692627948921135,15.143977156943649,6.701320458727397,1,Comunicadores_Sociales
48.36676761096845,95.46996496971003,39.09600742342699,53.20851110234346,62.343268182215326,99.44132171744297,60.11376643505874,14.552914885999959,8.96533434888988,1,Comunicadores_Sociales
47.087085781681225,83.96257709530863,45.064048951800736,55.13437075106121,47.88132645384964,98.97150723251438,54.85335937888484,28.96563099778286,6.0233403731486845,1,Comunicadores_Sociales
41.67006974820475,87.24389573427293,36.73938724646337,70.43774239337537,73.75802072724623,81.77828213181081,58.411884921999075,12.85182261884583,10.0,1,Comunicadores_Sociales
55.988509424334495,98.98260916853913,36.98744203310677,52.953510181624154,51.329695833058715,96.1573154303563,59.59784782512877,24.271075707341065,5.717168266367208,1,Comunicadores_Sociales
48.33346345623737,100.0,29.52881663339656,50.5613126255122,60.642541170999344,88.15663283809891,62.22922223910411,29.77831912290252,9.565078817987406,1,Comunicadores_Sociales
49.4630562836406,93.52237295660686,38.896357336821886,71.63173646339679,56.476915420919205,96.11964076331995,52.32237140972054,18.440748965493203,8.629456276315956,1,Comunicadores_Sociales
40.139902853026115,98.87301390771198,33.252538603857346,63.46418315991158,64.60347000326252,100.0,69.6968190300955,13.801637984990478,10.0,1,Comunicadores_Sociales
44.68807509679284,82.06347585757591,32.88885863991857,57.3342041628984,45.70171797705114,89.31787776299421,35.2954247690184,24.437449337068788,3.4862604209613828,1,Comunicadores_Sociales
46.189504379282134,80.38704547455954,21.610586402411773,64.67020022812059,46.47374742099838,88.22738160809224,62.969266204347676,11.598184006577915,10.0,1,Comunicadores_Sociales
45.895683060342236,97.55510419567933,57.63622032044373,55.817389371505904,58.91214140830341,95.33357024514801,50.643414295795495,18.1498839346228,8.65724000335636,1,Comunicadores_Sociales
48.77609099997903,86.2299669647763,53.017952342646964,53.93087979302673,55.57786609907402,69.26324242504589,63.742671421245845,16.701738580720956,10.0,1,Comunicadores_Sociales
48.464956762472646,79.74231143727098,56.947807991929984,61.670802485936065,62.82501423559226,100.0,55.88257978147775,22.380547350232153,8.874196093875128,1,Comunicadores_Sociales
40.0,90.81833338219981,55.183326844269665,59.4291046030493,53.92017123836717,88.52637496163557,62.693872043847364,16.705351667245264,9.545148216664135,1,Comunicadores_Sociales
43.39311060185994,100.0,43.366684380789934,54.5497733384679,56.136757904301824,83.20626199719626,61.177981672522534,20.88667432315941,10.0,1,Comunicadores_Sociales
40.35848012124728,92.88989859244737,27.802816251087883,68.84747577129039,69.83930419114583,94.2028924858205,68.50136514668719,18.280064352111523,3.976303620884624,1,Comunicadores_Sociales
41.14570713259281,92.04783896139826,22.27582238171667,66.5021389513486,59.26517039062318,76.71334447148513,73.11398930315622,25.713418463906997,8.876782500054963,1,Comunicadores_Sociales
40.39086873030713,98.53359762794753,40.55795487785791,58.126024638795215,58.01340762252487,88.34362423121704,50.528699562385924,15.746584854867116,7.341550991305724,1,Comunicadores_Sociales
43.458493440949944,88.73645033855561,38.299209990396434,59.90539772588792,57.33218449622339,80.32563146924649,54.270742198383935,13.910715284829388,6.3516161747945095,1,Comunicadores_Sociales
47.25128572649607,82.23325477021281,48.71312592798775,58.558666351135706,60.21286107857435,83.40745818362734,70.17475408841804,28.426366039257246,8.542425619132825,1,Comunicadores_Sociales
40.0,79.38861935955613,40.05064528905801,62.089274791874544,45.896565819586684,84.42354155744711,58.77099608123757,24.143497853540726,6.213600865607439,1,Comunicadores_Sociales
48.12394548845941,82.10068286793441,40.16626312872745,58.57951255364373,48.70896530803823,82.70286545435786,55.52982381936206,12.932900672112297,10.0,1,Comunicadores_Sociales
46.308785372522664,91.53815664967523,20.0,60.80777599876962,54.73802374162544,86.90229302015997,60.920475394853874,22.000015710842202,7.4756231928312005,1,Comunicadores_Sociales
50.54148843627532,93.11317615993498,33.30181251728552,51.33730236356652,59.15614402972688,70.14135617708888,59.07989203441919,17.56132817323795,4.473929687432647,1,Comunicadores_Sociales
43.57660733711766,97.62450183236716,31.52818342768301,59.03652306939918,39.79864383162102,93.49492368740138,57.68664131547253,14.77236799933226,9.244215002734745,1,Comunicadores_Sociales
47.95611986146964,84.71137265095277,31.310581436000124,61.07600728143602,71.41450531883528,85.4069719413229,63.61666659572874,13.61630589066714,6.909881702796165,1,Comunicadores_Sociales
40.0,100.0,25.228538051163156,68.19616862307986,64.87192401382084,100.0,54.861293795702885,16.270400487255685,9.567777197648295,1,Comunicadores_Sociales
40.70293357388523,92.40764710190221,60.74928030277895,72.46770610110741,53.47588265398854,83.60687669188111,60.322854095997435,17.826227362295814,4.746874503155614,1,Comunicadores_Sociales
40.85752409556862,97.51271088065837,53.528546821518795,42.99299957431154,53.33379314544108,94.25728315252243,55.35275120020349,23.90877769252875,9.25977100199206,1,Comunicadores_Sociales
49.757452988186984,89.48811412985582,45.240641437724975,64.71953410512586,67.00026980650561,92.10799580358,59.0218962244638,27.77000933935011,10.0,1,Comunicadores_Sociales
51.97642357997859,89.26144751940359,43.76663937935683,64.26470800919029,62.2915128131964,93.42864216285598,61.66275765525703,20.405888402573385,9.090694910857325,1,Comunicadores_Sociales
45.425501838409374,100.0,50.55721468738787,42.023188629325176,56.54077036032277,81.29869602789186,70.74418812104766,23.247781353996654,7.705845032582506,1,Comunicadores_Sociales
47.62540906863008,88.57550010405836,20.0,56.984457808715334,48.59245436941137,87.52775882221502,73.5438205755594,19.154646513487005,10.0,1,Comunicadores_Sociales
45.556544892094536,93.00303989084445,56.54447465836819,69.0324977205685,53.373483905942,76.75635870123796,45.382415053383006,18.747065731860978,10.0,1,Comunicadores_Sociales
40.0,83.29537963952602,67.56827336031705,64.8989206907981,65.3310631066664,78.37081640794318,63.39330176929841,18.351706716171307,6.209423630691668,1,Comunicadores_Sociales
47.12163452430488,89.21117613672097,47.78630236111445,57.05438527348413,50.0137516974861,88.63010915698163,55.101757577589936,25.388763476861126,10.0,1,Comunicadores_Sociales
41.905777520329664,92.38625562631046,35.032410186675776,76.24077419936431,65.79629045491016,95.73075930443373,50.393606226916376,15.221717029586436,5.836924423588641,1,Comunicadores_Sociales
45.788695095374756,85.20131839173716,22.69613995860002,49.630438168385986,63.10923958202231,98.57158962616552,58.48202567052173,24.3748627101579,9.36258240024559,1,Comunicadores_Sociales
50.565144527493075,91.13264516551394,41.104563411310345,68.62327740550897,69.24648206795915,82.47457194776285,57.46956226181849,18.18645780215296,7.1798820909366405,1,Comunicadores_Sociales
46.81530355112561,89.15939450382993,21.704408846410058,70.49951029432037,43.26275704875925,97.28263338076191,66.51748646836114,18.07208363395065,5.9561437977566545,1,Comunicadores_Sociales
40.0,87.98706466179014,35.53573964391748,59.610469204390505,54.903239700976066,99.69192833165461,46.48655929790898,18.08599777234634,7.907802797904802,1,Comunicadores_Sociales
48.50295925501315,95.33548547878631,59.06250915287076,65.35616556966129,55.574697006991364,100.0,51.43637759970407,22.190407459626734,7.680409590950018,1,Comunicadores_Sociales
40.0,94.16829743732683,26.439634355961655,61.6238256589292,73.2521310950866,100.0,55.61501382659827,18.329433339838065,8.125274102366536,1,Comunicadores_Sociales
40.0,91.90182853634185,29.850843959633345,59.521346797963226,53.34514640047786,86.00548320317442,48.05799318945907,23.650660968393353,8.209483176298331,1,Comunicadores_Sociales
48.459212981848616,94.30508156933372,59.67533483635798,52.614337100516025,55.13126061143349,81.31511805784241,70.7076562104674,19.318124033724533,8.048206837167212,1,Comunicadores_Sociales
40.9163482663621,97.76393662416181,57.91773196272027,48.3973172029343,52.42901159475733,93.72666792008611,69.01782932445245,27.335503091088896,10.0,1,Comunicadores_Sociales
44.878760651698975,85.89956193992835,27.039662441069147,49.128431271127354,63.31475761707354,88.24035096988905,59.03561333874317,10.101025651920049,6.589497812018406,1,Comunicadores_Sociales
40.0,100.0,28.364713899911504,49.06931670953928,70.43860510361725,97.40470677952882,60.75525379682066,20.503440305084634,7.235374469054751,1,Comunicadores_Sociales
41.381405952885,85.34441456767404,23.386677079543176,56.930089131717004,56.697360180419615,86.25995834851417,66.430267131275,23.39984395501754,2.4720123566994596,1,Comunicadores_Sociales
40.0,100.0,28.00977290280315,74.31332119561894,60.990241288928026,97.80449655573064,70.33241967882189,15.286625703096064,8.320704166822267,1,Comunicadores_Sociales
50.69457372180297,82.34997043297527,20.0,51.70024407952832,69.37756706606424,88.63617329245085,74.96863633271525,23.046430524724283,6.733121594402797,1,Comunicadores_Sociales
45.616363125557314,78.81675800873325,69.8075476810107,47.57457914175734,50.085784337817756,84.09346539713333,67.64810626095061,11.300817978156477,9.039137607556441,1,Comunicadores_Sociales
45.74225521590828,79.31588139578959,68.27685465643978,66.25373506134149,67.21207121894801,85.41994203134014,70.83095972996817,19.926602113949006,8.350155719683434,1,Comunicadores_Sociales
40.0,99.1253269326912,42.27806975552258,58.58582817388184,47.24466213177209,89.57244553080233,61.76909627694003,24.21072520991526,5.067098653892014,1,Comunicadores_Sociales
40.0,99.354165610775,48.46886309681998,65.11268551466873,65.5566799139361,75.94317606852812,54.573021399945645,33.6124582446598,8.006701157312204,1,Comunicadores_Sociales
